ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,,,,,,,,,,,,,,,,
f8eae885-7bc7-4f16-a208-86aba08ea0e5,25/08/1930,05/06/2006,999-63-4243,S99990999,X39519837X,Mrs.,Vergie449,Hilpert863,,Gislason613,M,white,irish,F,West Springfield Town MA US,549 Dallas Plaza Apt. 901 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
fa77f711-4a71-4165-bc47-81457e0f7517,16/11/2008,,999-17-3345,,,,Kip363,Spencer391,,,,white,english,F,Medfield MA US,271 Maxwell Overpass Apt. 584 Brewster MA 02631 US,,,,,,,,,,,,,,,,
75274903-0e5e-429d-bfde-0efd5263e8a1,06/09/1968,,999-58-7101,S99929430,FALSE,Mrs.,Rickie967,Hartmann887,,Ernser526,M,white,italian,F,Newton MA US,9008 Theo Shoal Suite 876 Brewster MA 02631 US,,,,,,,,,,,,,,,,
64c17071-054c-4a19-8f0b-400716a47c8c,05/02/1941,,999-97-3680,S99989621,X79018242X,Mr.,Arvilla615,Wilderman814,,,M,white,german,M,Westborough MA US,948 Arturo Alley Brewster MA 02631 US,,,,,,,,,,,,,,,,
2f49ee83-307c-4d20-82da-806668d5ee05,01/03/1967,,999-65-3919,S99989798,X22724979X,Mrs.,Gilberto139,Kling953,,Kozey657,M,white,italian,F,Cambridge MA US,42951 Pfannerstill Mountain Apt. 219 Chatham MA 02633 US,,,,,,,,,,,,,,,,
d8ec6b8a-7bdc-45fd-804a-71d686cce1f5,10/03/1927,01/03/2007,999-40-5716,S99991315,X34560977X,Mrs.,Wendell39,Hills743,,Weissnat992,M,white,irish,F,Waltham MA US,64335 Anderson Plain Bourne MA 02559 US,,,,,,,,,,,,,,,,
6c3dbfe8-0cff-4b1f-8a89-376de1cd16af,23/08/1968,,999-28-7675,S99919376,X15466859X,Mr.,Kenyon659,Kerluke829,,,S,white,english,M,Brookfield MA US,42087 Beatty Avenue Brewster MA 02631 US,,,,,,,,,,,,,,,,
7bcf5a06-6f56-4713-8557-7033bc95d83c,04/01/1996,,999-52-2006,S99939119,X15602176X,Ms.,Nella738,McDermott490,,,,white,portuguese,F,Brockton MA US,78931 Abshire Loaf Falmouth MA 02543 US,,,,,,,,,,,,,,,,
49927ae3-5543-416c-90d9-7ec118921c78,04/02/1991,,999-54-3592,S99966011,FALSE,Ms.,Mortimer734,Runte265,,,,white,french,F,Winchester MA US,73948 Else Curve Suite 721 Falmouth MA 02543 US,,,,,,,,,,,,,,,,
85fcbc91-5308-4d51-9921-ab2bd2752c7b,07/12/1931,25/02/2008,999-32-5753,S99923038,X22113665X,Mr.,Johnpaul155,Kessler674,,,S,white,french_canadian,M,Hingham MA US,3332 Runolfsdottir Crossroad Apt. 600 Brewster MA 02631 US,,,,,,,,,,,,,,,,
f23bb832-6a35-452d-a7b7-0b2b5c96439e,15/01/1934,22/10/2001,999-86-3419,S99929416,FALSE,Mrs.,Maybell611,Runolfsson61,,Towne582,M,white,english,F,Boston MA US,812 Considine Creek Chatham MA 02633 US,,,,,,,,,,,,,,,,
cbd75be1-f4e1-4e77-b628-cfcaecea2d28,02/06/1957,,999-77-5016,S99985343,FALSE,Mr.,Diego171,Runte265,,,S,white,italian,M,Chelmsford MA US,9551 Cronin Island Falmouth MA 02540 US,,,,,,,,,,,,,,,,
8a1adcd5-79cc-463a-908c-a387de4af6e6,21/03/1988,,999-72-9204,S99943739,FALSE,Mrs.,Garfield809,Erdman844,,Kulas605,M,white,italian,F,Wales MA US,87675 Johnathan Forks Suite 757 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
e03ba6da-d873-4b33-a2d6-0bbcdb1262b8,24/04/1951,,999-80-3219,S99949768,X41465545X,Mr.,Kip363,Fadel237,,,M,white,italian,M,Walpole MA US,99090 Jacobson Greens Apt. 168 Bourne MA 02532 US,,,,,,,,,,,,,,,,
1ab45505-0255-4941-8244-e84524991b59,30/12/1907,11/04/1966,999-89-7879,S99943063,FALSE,Mr.,Krystina585,Skiles207,,,M,hispanic,puerto_rican,M,Agawam Town MA US,3953 Baumbach Cliff Brewster MA 02631 US,,,,,,,,,,,,,,,,
b88e91ef-b811-4823-912b-a72124bf7481,13/01/1968,09/12/2006,999-41-9279,S99935148,X72169664X,Mr.,Queen331,Muller64,,,M,white,irish,M,Norfolk MA US,6123 Levi Brook Apt. 160 Falmouth MA 02541 US,,,,,,,,,,,,,,,,
0b35c409-bfc6-49b6-b726-552ed75ec374,20/05/1989,,999-62-1214,S99981910,X21058021X,Mrs.,Brandy286,Emard123,,Hickle792,M,white,italian,F,Townsend MA US,3977 Imani Trace Falmouth MA 02543 US,,,,,,,,,,,,,,,,
687093c9-a004-4296-a834-5b7726ede0a9,03/08/1950,,999-93-9457,S99951135,FALSE,Mr.,Destiny696,Reinger879,,,M,white,irish,M,Kingston MA US,86240 Scottie Brook Suite 472 Brewster MA 02631 US,,,,,,,,,,,,,,,,
aba4f9cf-6b72-41f5-8085-f2725488c3fb,26/11/1940,04/04/2006,999-90-2371,S99911267,FALSE,Ms.,Wilford711,Pacocha576,,,S,white,english,F,Chelmsford MA US,927 Josiah Crescent Suite 985 Dennis MA 02638 US,,,,,,,,,,,,,,,,
1683909a-9207-48c4-af08-ba23515747f6,04/01/2004,,999-97-6460,,,,Issac928,Abshire919,,,,white,american,M,Lexington MA US,53279 Oleta Lights Falmouth MA 02543 US,,,,,,,,,,,,,,,,
88bca75b-632a-4396-a492-22abefd2ca09,12/12/1997,,999-18-2899,S99969710,,Ms.,Dewayne410,Maggio705,,,,white,italian,F,Boston MA US,999 Ziemann Square Apt. 348 Falmouth MA 02543 US,,,,,,,,,,,,,,,,
75c04c8e-6ecf-4ce5-91bc-036759ffa174,08/02/1943,,999-20-5053,S99952988,X71005673X,Mr.,Meagan42,Kilback494,,,M,white,english,M,Easthampton Town MA US,7890 Stoltenberg Summit Brewster MA 02631 US,,,,,,,,,,,,,,,,
e02071ef-47df-41da-813a-eda30c1e4958,20/07/1959,,999-23-3041,S99986261,X86225526X,Mr.,Leopoldo57,Ankunding471,,,M,white,german,M,Lowell MA US,22339 Waelchi Lakes Falmouth MA 02541 US,,,,,,,,,,,,,,,,
cf941473-d5a7-480d-a050-26340504216a,03/07/1944,03/05/2008,999-33-6407,S99960773,FALSE,Mr.,Shanon876,Johnson303,,,M,white,italian,M,Natick MA US,65539 Alfredo Square Apt. 840 Brewster MA 02631 US,,,,,,,,,,,,,,,,
a08a345e-56c2-47cb-86fa-c10140f25855,18/01/2012,,999-48-3067,,,,Gabrielle73,Corwin850,,,,white,italian,M,Springfield MA US,24277 Isobel Loaf Suite 197 Falmouth MA 02543 US,,,,,,,,,,,,,,,,
f939c7e4-7686-4b50-92aa-f65d28736faa,29/11/1927,27/03/1988,999-38-4401,S99912239,FALSE,Mrs.,Nathen556,Green619,,Bahringer198,M,white,american,F,Brockton MA US,2013 Robyn Valley Suite 406 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
0256677c-ab17-4962-b470-73da659ae642,06/01/1930,,999-26-6129,S99914340,FALSE,Mrs.,Darryl844,Mante943,,Leuschke227,M,white,swedish,F,Ware MA US,7697 Graham Canyon Bourne MA 02559 US,,,,,,,,,,,,,,,,
6eef2e24-d2cd-4d77-ac30-81da1f56a9b5,06/04/1931,13/04/2009,999-66-3672,S99930432,FALSE,Mrs.,Wilhelmine261,Vandervort620,,King747,M,white,irish,F,Charlton MA US,321 Lester Valleys Suite 757 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
2e39ff1f-911e-449d-9d24-fd675a86adf0,05/10/2000,,999-27-3135,S99967857,,,Lydia432,Runolfsson61,,,,white,irish,F,Douglas MA US,820 Walton Gateway Suite 853 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
ea9c7238-a660-44fe-8048-7808c07e5799,02/09/1962,02/06/2011,999-60-6337,S99998964,FALSE,Mr.,Guido25,Rippin447,,,M,black,african,M,East Longmeadow MA US,2992 Ernestina Glens Bourne MA 02532 US,,,,,,,,,,,,,,,,
ae41cbfd-2323-43dd-b552-a96d6d879d02,22/11/1989,,999-87-1064,S99988273,X77280071X,Mrs.,Patsy71,Kautzer530,,Keebler235,M,white,polish,F,Concord MA US,720 Yoshiko Spring Dennis MA 02638 US,,,,,,,,,,,,,,,,
595a7072-113b-431d-8874-16ecd64f67d9,25/08/1978,,999-11-4434,S99997775,FALSE,Mr.,Marco989,Thompson901,,,S,hispanic,puerto_rican,M,Blackstone MA US,471 Zulauf Terrace Suite 400 Dennis MA 02638 US,,,,,,,,,,,,,,,,
48287492-001a-48ef-a2fc-cd60733ad52d,08/03/1975,,999-31-3114,S99985454,FALSE,Ms.,Marquise18,Zulauf284,,,S,white,italian,F,Plymouth MA US,721 Lockman Canyon Dennis MA 02638 US,,,,,,,,,,,,,,,,
b57d53e6-06b1-4935-a1cc-c3e3d63c4865,22/06/1926,18/01/2011,999-98-4908,S99995373,FALSE,Mrs.,Adalberto403,O'Kon648,,Bahringer198,M,white,irish,F,Medfield MA US,8238 Lavada Path Suite 322 Bourne MA 02532 US,,,,,,,,,,,,,,,,
d4899f3a-da1b-4975-a4b3-4c4d5185bfe6,04/10/1998,,999-89-9579,S99934052,,Mr.,Tessie547,McKenzie863,,,,white,english,M,Peabody MA US,192 Josue Branch Suite 795 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
fc23a16c-49bf-4562-957f-a4aff0b40077,19/07/1967,,999-77-7768,S99918260,FALSE,Mr.,Candace534,Wisoky878,,,S,white,irish,M,Peabody MA US,73641 Darrell Hills Apt. 857 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
b7a421d5-87fe-4511-a940-cc30361a7767,30/08/1968,,999-40-5125,S99943515,X35874319X,Mr.,Aaliyah567,Roob929,,,M,white,polish,M,Andover MA US,64914 Kris Summit Apt. 742 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
b09946b0-b344-4a4a-a77f-8a7ec7655f37,20/10/1952,,999-85-2054,S99992602,FALSE,Mrs.,Myrl366,Sauer496,,Bode551,M,white,american,F,Worcester MA US,877 Hammes Estate Apt. 296 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
fb0da904-f108-412c-999d-4e43628100d2,11/04/2002,,999-74-7937,,,,Rowan764,Goldner843,,,,white,italian,F,Lynn MA US,40082 Abe Underpass Falmouth MA 02540 US,,,,,,,,,,,,,,,,
51a05b20-f33c-4f44-8ff4-133e7497925c,25/03/1934,01/01/2006,999-14-4012,S99962719,FALSE,Ms.,Elmer0,Watsica156,,,S,white,english,F,Boston MA US,5561 Christiansen Walks Suite 895 Chatham MA 02633 US,,,,,,,,,,,,,,,,
bd53ce16-7812-4e9b-99ca-676c0c90b301,10/01/1932,,999-25-4465,S99968405,FALSE,Mr.,Nickolas328,Douglas750,,,M,white,french_canadian,M,Sudbury MA US,83385 Mariana Shoals Apt. 982 Brewster MA 02631 US,,,,,,,,,,,,,,,,
68757d5c-e897-4ba9-a2c9-3629f7d4097d,25/11/1973,,999-97-2504,S99998240,FALSE,Mr.,Yolanda107,Keebler235,,,M,white,irish,M,Dedham MA US,91645 Bernice Lakes Dennis MA 02638 US,,,,,,,,,,,,,,,,
43dcf348-4024-4bda-b9d5-e5874878d156,15/09/1955,,999-24-1175,S99976918,X61639091X,Mrs.,Scotty975,Legros728,,Schroeder130,M,white,english,F,Medford MA US,8339 White Station Apt. 499 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
afd7aafb-7745-4fd4-b261-9e0868feadb6,19/10/1933,18/06/2009,999-65-1664,S99991983,X42476232X,Mr.,Bennett831,O'Kon648,,,M,white,french_canadian,M,Springfield MA US,3197 Shirley Highway Suite 125 Dennis MA 02638 US,,,,,,,,,,,,,,,,
a35f3666-5bb2-4a65-96be-d10bf743e46a,12/04/2006,,999-51-4829,,,,Viola555,Schmitt349,,,,white,italian,F,Revere MA US,437 Sienna Spurs Brewster MA 02631 US,,,,,,,,,,,,,,,,
44f5d054-6c4e-41c1-9afa-9ae7218119e1,26/04/1945,,999-61-1064,S99980420,X32097306X,Mr.,Sigrid689,Langworth348,,,M,white,italian,M,Woburn MA US,1202 Lavinia Mountains Apt. 764 Brewster MA 02631 US,,,,,,,,,,,,,,,,
4da6aa25-e448-4403-97d1-c4de0ebe6eb7,25/08/1930,16/03/1978,999-80-6960,S99916493,X37803987X,Mrs.,Tanner81,Cummerata780,,Boehm152,M,white,irish,F,Lawrence MA US,286 Pablo Views Barnstable MA 02630 US,,,,,,,,,,,,,,,,
fe30500f-09b1-4e0d-83f3-e128d6c9d5d8,28/08/1907,28/10/1998,999-41-5556,S99953877,FALSE,Mr.,King747,Quigley689,,,M,hispanic,puerto_rican,M,Rockland MA US,4950 Meda Bridge Apt. 377 Brewster MA 02631 US,,,,,,,,,,,,,,,,
3d32c21a-cc89-4090-a45b-9504cbed860d,19/11/1941,29/05/1978,999-80-2928,S99959849,FALSE,Mrs.,Quinten402,Trantow958,,Murphy757,M,white,irish,F,Lynn MA US,6480 Elvis Roads Brewster MA 02631 US,,,,,,,,,,,,,,,,
a473b983-8ad1-4ebe-91d5-e48e2d201c67,26/08/1940,,999-18-9645,S99933452,X11111512X,Mrs.,Mary937,Donnelly502,,Becker694,M,white,english,F,Boston MA US,4349 Bud Parkway Apt. 974 Dennis MA 02638 US,,,,,,,,,,,,,,,,
6ab89924-5d97-4915-a484-dd57255e4d45,01/11/1990,,999-72-9846,S99980962,FALSE,Ms.,Felix575,Blanda20,,,,white,american,F,Brockton MA US,3389 Nolan Inlet Apt. 976 Falmouth MA 02541 US,,,,,,,,,,,,,,,,
88f5e8a3-705b-46ce-b7f3-9dc85cbd16b7,08/02/2013,,999-64-9996,,,,Maxine401,Morar586,,,,white,german,F,Gloucester MA US,6997 Robyn Flat Apt. 863 Dennis MA 02638 US,,,,,,,,,,,,,,,,
276b3c0b-89a8-4d50-81d3-29c3e203e796,26/01/1963,,999-69-6621,S99959554,FALSE,Mr.,Brandi317,Koch570,,,M,black,african,M,Saugus MA US,770 Norberto Keys Apt. 132 Bourne MA 02559 US,,,,,,,,,,,,,,,,
7e7d8c27-1ebf-4431-ba0a-362522f3608a,24/10/1951,,999-53-2921,S99932858,FALSE,Mrs.,Ari934,Herzog43,,Ankunding471,M,white,italian,F,Grafton MA US,4178 Legros Bypass Falmouth MA 02543 US,,,,,,,,,,,,,,,,
5d1ceef5-d320-4c82-b2bc-fe4bb32f03a3,20/03/2015,,999-40-8093,,,,Sheridan824,Hammes374,,,,white,french,F,Walpole MA US,95414 Klocko Mews Falmouth MA 02540 US,,,,,,,,,,,,,,,,
6ebadd2e-33c3-42d9-b24a-8fafb544ae9b,14/12/1969,,999-38-8069,S99990166,FALSE,Mrs.,Evert722,Cormier933,,Wuckert293,M,white,irish,F,Lynn MA US,20081 Bria Rue Falmouth MA 02543 US,,,,,,,,,,,,,,,,
8523580e-b606-4950-b5fe-0333c5724a70,04/06/1983,,999-28-2436,S99933881,X71818566X,Mr.,Stella475,Cormier933,,,S,asian,chinese,M,Wayland MA US,1293 Leonel Ports Falmouth MA 02541 US,,,,,,,,,,,,,,,,
f7b55cd2-ecb5-413b-aa89-9e8cedadc7f1,21/07/1957,,999-14-8354,S99965182,X70956010X,Ms.,Gail261,Christiansen946,,,S,white,english,F,Lowell MA US,5164 Elody Meadow Apt. 539 Falmouth MA 02541 US,,,,,,,,,,,,,,,,
ec5c22d9-49cd-4482-b0b2-c8f0c73e6afc,06/12/1955,,999-60-4318,S99962483,X18640486X,Mrs.,Jackson893,Conroy165,,Schamberger177,M,white,italian,F,Winthrop Town MA US,36474 Tristian Forks Brewster MA 02631 US,,,,,,,,,,,,,,,,
133418b2-0811-4975-8a6b-c96330e04d6b,10/05/1947,,999-99-4142,S99935850,X41513984X,Mr.,Aletha571,Greenfelder59,,,M,white,italian,M,Palmer Town MA US,370 Cummings Mission Barnstable MA 02630 US,,,,,,,,,,,,,,,,
6bfb14b5-c31a-4175-8b87-9b614623330e,05/09/1933,03/04/1994,999-73-9871,S99947350,X94405131X,Mrs.,Suzanne745,Parisian795,,Conroy165,M,white,english,F,Milton MA US,38585 Boyer Oval Chatham MA 02633 US,,,,,,,,,,,,,,,,
6361cc1c-c819-4200-bbe9-c2fe4eed08a4,22/03/1961,,999-20-1120,S99941744,FALSE,Mr.,Sydnee912,Langosh323,,,M,white,french_canadian,M,Chelmsford MA US,5893 Sofia Camp Suite 964 Falmouth MA 02541 US,,,,,,,,,,,,,,,,
2dcbb80c-4d0b-4bac-9dbf-335e288de8fb,24/11/1941,,999-92-2095,S99973848,X53400981X,Mr.,Arlo12,VonRueden892,,,M,black,african,M,Boston MA US,5275 Claire Way Suite 638 Falmouth MA 02543 US,,,,,,,,,,,,,,,,
69442c6b-8824-49be-9c68-a18aece5811d,20/09/1965,,999-19-5065,S99972238,FALSE,Ms.,Bethel787,Thompson901,,,S,white,portuguese,F,Wilmington MA US,5531 Conn Drive Brewster MA 02631 US,,,,,,,,,,,,,,,,
ec5e6f1f-800e-49c0-b5b8-140d2180f9ee,03/03/1994,,999-68-5349,S99999940,X19593333X,Mr.,Damien864,Deckow187,,,,black,west_indian,M,Quincy MA US,239 Emanuel Gardens Falmouth MA 02540 US,,,,,,,,,,,,,,,,
318dce50-9fb3-4e05-8105-1181b6283faa,17/11/1926,06/09/2006,999-27-9235,S99923362,FALSE,Mrs.,Adan559,Howell391,,Ullrich303,M,white,irish,F,Pepperell MA US,188 Price Street Bourne MA 02559 US,,,,,,,,,,,,,,,,
5b07eb12-75bb-475d-b597-2391ad1ade23,28/07/2015,,999-85-1532,,,,Rodrick558,Stark492,,,,white,french,M,Easton MA US,1129 Miller Turnpike Apt. 114 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
cce7ca1d-7a01-4087-8d36-f3d64e5c0ad5,09/01/1908,19/01/1956,999-82-4209,S99967850,FALSE,Mr.,Jonathan787,Cassin602,,,M,hispanic,puerto_rican,M,North Andover MA US,78588 Herzog Fork Brewster MA 02631 US,,,,,,,,,,,,,,,,
a9551ef6-96ec-4d05-a0d0-687e6ec87959,23/02/1966,,999-30-2760,S99991958,X72004308X,Mr.,Edgardo783,Lindgren82,,,M,white,italian,M,East Bridgewater MA US,44377 Goldner Rue Apt. 528 Dennis MA 02638 US,,,,,,,,,,,,,,,,
c7102d86-5698-4221-ba56-5b3296793a4c,06/08/1962,,999-59-6651,S99968578,FALSE,Mr.,Tatyana261,Cummings800,,,M,white,irish,M,Marlborough MA US,841 Block Haven Apt. 485 Falmouth MA 02541 US,,,,,,,,,,,,,,,,
e7bb1a4c-607e-495c-860d-1d032e10f6fd,10/10/2009,,999-81-1006,,,,Reyna660,Schuppe795,,,,white,portuguese,M,Westfield MA US,44730 Beier Shoals Barnstable MA 02630 US,,,,,,,,,,,,,,,,
ebefbc25-a8b6-4182-9268-d597e61fcb73,01/11/1933,16/03/2005,999-98-2020,S99977519,FALSE,Mr.,Kali471,Weber322,,,M,white,french_canadian,M,Springfield MA US,59870 Kulas Manor Dennis MA 02638 US,,,,,,,,,,,,,,,,
95e7570e-e7be-47f1-be82-7b5ba1298e3d,01/08/1930,08/05/1998,999-88-5609,S99949392,X78898094X,Mrs.,Patience222,Flatley743,,Smith847,M,white,irish,F,Revere MA US,616 Emiliano Heights Suite 499 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
cdc70195-c965-4bee-8163-abd19a703b95,12/01/1978,,999-13-5918,S99920679,X91748947X,Mr.,Remington665,Funk679,,,S,white,italian,M,Fall River MA US,94139 Johnnie Avenue Falmouth MA 02543 US,,,,,,,,,,,,,,,,
af0c43e2-d795-4acb-ade8-91cc9befa2f1,02/01/1949,29/10/2008,999-66-1001,S99981536,X43498052X,Mr.,Keon278,Wilkinson801,,,M,white,italian,M,Brockton MA US,5672 Luigi Bypass Falmouth MA 02543 US,,,,,,,,,,,,,,,,
38d79e35-2778-4a59-9c4b-1b72d0c3e0dd,07/06/1949,20/11/1984,999-32-7172,S99962962,FALSE,Mr.,Uriah430,Bode551,,,M,white,english,M,Weymouth Town MA US,351 Elvie Square Barnstable MA 02630 US,,,,,,,,,,,,,,,,
5aee99be-9748-461d-9ab6-01be952bbb15,28/04/1942,,999-41-5145,S99981389,X80333691X,Mrs.,Noemie880,Wisoky878,,Turner411,M,white,irish,F,Middleton MA US,540 Cremin Street Suite 863 Brewster MA 02631 US,,,,,,,,,,,,,,,,
d1c04675-25a1-4d1c-ad22-61e78cf52226,30/11/1966,,999-43-6347,S99915282,X80982462X,Mr.,Ashlynn659,Stiedemann939,,,M,white,french_canadian,M,Andover MA US,456 Lesch Square Apt. 639 Falmouth MA 02543 US,,,,,,,,,,,,,,,,
37db871a-5629-4950-ab8c-f36fe8f0e8da,14/01/1978,,999-59-6954,S99958694,FALSE,Mrs.,Jamarcus415,Wilderman814,,Will523,M,white,english,F,Springfield MA US,388 Harvey Haven Apt. 874 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
dbcadd4b-2053-47a1-8100-b3478c494fc8,22/05/1985,,999-62-4653,S99931497,FALSE,Ms.,Hank101,Braun965,,,S,white,polish,F,Worcester MA US,2128 Lowe Islands Dennis MA 02638 US,,,,,,,,,,,,,,,,
77d635b4-ba59-4b33-990f-bca4e7056d13,06/12/1958,,999-66-2937,S99924475,X11947615X,Mrs.,Guy339,Johnston958,,Boyle761,M,white,irish,F,Hull MA US,61654 Marlee Course Falmouth MA 02543 US,,,,,,,,,,,,,,,,
abc4a2cc-8df6-4d04-93e7-3387c35e478f,12/01/1944,,999-71-2240,S99974992,FALSE,Mr.,Frank915,Spencer391,,,S,white,italian,M,Worcester MA US,8928 Sydnee Fork Falmouth MA 02543 US,,,,,,,,,,,,,,,,
a2089559-cf08-421d-b3ca-2c7763f3bb3c,11/05/1918,24/02/1962,999-22-7987,S99969901,X47651712X,Mr.,Reynold531,Farrell246,,,M,white,irish,M,Whitman MA US,98711 Gerhold Inlet Barnstable MA 02630 US,,,,,,,,,,,,,,,,
72fb63bd-543e-49a7-9c37-be041940772d,09/04/2004,,999-13-3744,,,,Maci962,McCullough226,,,,white,italian,F,Dracut MA US,88200 Lindgren Manor Suite 911 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
5797b131-aa67-4d02-bd41-358775d0ff01,13/09/1941,03/12/2016,999-93-3638,S99971023,FALSE,Mrs.,Golda131,Cartwright250,,Labadie734,M,hispanic,puerto_rican,F,Winchester MA US,8609 Uriel Drive Bourne MA 02559 US,,,,,,,,,,,,,,,,
1839b541-a4ae-41dc-b567-83f8cd40c2c3,24/08/1907,17/11/1956,999-78-6072,S99941470,FALSE,Mr.,Cleora642,Batz332,,,M,hispanic,puerto_rican,M,Marlborough MA US,8757 Pacocha Garden Apt. 684 Brewster MA 02631 US,,,,,,,,,,,,,,,,
59b1b98e-d403-4d68-8b7a-67c595978625,28/03/1934,26/01/2005,999-38-8469,S99957108,FALSE,Mrs.,Lennie39,Greenfelder59,,Bins978,M,white,english,F,Malden MA US,6702 Cordell Crossing Chatham MA 02633 US,,,,,,,,,,,,,,,,
9f213094-03f3-4836-958b-e91a81201f6a,15/03/1949,,999-55-4309,S99990445,FALSE,Mrs.,Bryce495,Lemke797,,Murphy757,M,white,polish,F,Rochester MA US,4498 Gusikowski Court Apt. 856 Falmouth MA 02540 US,,,,,,,,,,,,,,,,
6819fc9c-e6d4-4ae9-9706-b6d2175fca23,22/01/2000,,999-69-9720,S99954185,,,Anahi574,Daniel706,,,,white,french,M,Lawrence MA US,70596 Marks Ranch Suite 863 Falmouth MA 02543 US,,,,,,,,,,,,,,,,
1e5df7c8-e543-4c24-88df-8d76a8613822,18/08/1933,06/10/2000,999-53-4957,S99930639,X71682336X,Mr.,Brannon867,Witting337,,,M,white,french_canadian,M,Salem MA US,2535 McKenzie Stream Apt. 696 Dennis MA 02638 US,,,,,,,,,,,,,,,,
433449ed-d61c-41ae-b1cd-3c033bd49b1a,28/12/1930,13/07/1989,999-80-5544,S99965779,FALSE,Mrs.,Myah528,Schaefer735,,Mann540,M,white,irish,F,Hadley MA US,25413 Hoppe Court Apt. 628 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
96fcdd63-a67e-4ed5-9a65-2885c7d4eef1,06/05/1940,,999-59-3197,S99955555,FALSE,Mrs.,Gisselle424,Grimes456,,Boyle761,M,white,english,F,Fitchburg MA US,79736 Gutkowski Oval Barnstable MA 02630 US,,,,,,,,,,,,,,,,
f31f2ff5-520c-4b12-b385-fdf1a34a115f,26/12/1939,27/01/2009,999-73-7903,S99980425,FALSE,Ms.,Pascale883,Runte265,,,S,white,polish,F,Clinton MA US,754 Hackett Loop Barnstable MA 02630 US,,,,,,,,,,,,,,,,
9ec8ca8d-c5fc-49b3-aaa9-4139dc129011,03/05/1950,,999-21-6942,S99987876,X90179525X,Mr.,Julianne444,Murphy757,,,M,white,english,M,Westfield MA US,9384 Leanne Manors Apt. 658 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
c305f0f4-72de-49d0-9950-266e5dfa5288,15/08/1948,,999-95-8151,S99933967,X13404699X,Mr.,Nico457,Kreiger23,,,M,white,italian,M,East Brookfield MA US,51134 Hoppe Mill Falmouth MA 02540 US,,,,,,,,,,,,,,,,
96ea04f1-98f2-4f13-958a-9a18d5c16d11,01/12/1968,,999-17-3869,S99954943,X29575635X,Mrs.,Mireille72,Stamm279,,Bashirian129,M,white,german,F,Salem MA US,269 Grimes Light Dennis MA 02638 US,,,,,,,,,,,,,,,,
09379aaa-f733-412b-a45b-9b984d79d3a8,06/08/1947,,999-90-6504,S99920836,FALSE,Mrs.,Ed98,Brekke994,,Weimann43,M,white,swedish,F,Westfield MA US,19503 Casandra Ways Suite 673 Barnstable MA 02630 US,,,,,,,,,,,,,,,,
a8e26662-1e96-4c0e-89fa-10efc152eec1,20/12/1956,,999-42-2166,S99948436,FALSE,Mrs.,Justina640,Paucek838,,Brekke994,M,white,italian,F,Watertown Town MA US,76593 Hobart Path Suite 893 Falmouth MA 02543 US,,,,,,,,,,,,,,,,
2792e32e-0fae-45e6-9ea0-5f808c3283b1,28/02/1942,24/12/2002,999-50-4043,S99915751,FALSE,Mrs.,Mia740,Spinka682,,Bayer843,M,hispanic,puerto_rican,F,Monterey MA US,263 Fritsch Springs Bourne MA 02559 US,,,,,,,,,,,,,,,,
a94a8816-62e0-4897-b1c2-8947088a062a,12/09/2011,,999-63-5505,,,,Emie329,Cormier933,,,,white,italian,M,Worcester MA US,6342 Micheal Pike Dennis MA 02638 US,,,,,,,,,,,,,,,,
bda0a57f-7a63-4e84-a972-b920ad13584e,22/07/1935,,999-83-6751,S99965753,FALSE,Mr.,Lupe538,Heathcote725,,,S,white,irish,M,Brookline MA US,66813 Noel Courts Falmouth MA 02540 US,,,,,,,,,,,,,,,,
2b0ff195-0cbc-4305-89ff-9c190e474a7b,15/10/1932,07/03/1998,999-12-3006,S99976817,X56970717X,Mrs.,Angela361,Durgan203,,Nolan207,M,hispanic,puerto_rican,F,Winthrop Town MA US,8352 Kenton Hills Falmouth MA 02541 US,,,,,,,,,,,,,,,,
46bdd67c-46cc-4401-970a-40f3b0a7c7c4,08/02/1952,,999-56-5153,S99936478,X10678468X,Mrs.,Natasha560,Beahan56,,Labadie734,M,white,french_canadian,F,Tyngsborough MA US,62365 Leffler Mission Falmouth MA 02543 US,,,,,,,,,,,,,,,,
